"","met.x","pathway","GeneID","val.x","cell.x","Group","gene","log2FoldChange","pvalue","cell.y","comparison","group.x","x","met.y","source","group.y","val.y"
"285","1-stearoyl-sn-glycero-3-phosphocholine","Choline metabolism in cancer","Sos1",1,"nmSC","nmSC_Sos1","Sos1",2.12599616448473,0.00598940131144245,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFD1-stearoyl-sn-glycero-3-phosphocholine","1-stearoyl-sn-glycero-3-phosphocholine","scnf","DR_vs_HFD",0.552430036795581
"286","1-stearoyl-sn-glycero-3-phosphocholine","Choline metabolism in cancer","Sos1",1,"nmSC","nmSC_Sos1","Sos1",2.12599616448473,0.00598940131144245,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFD1-stearoyl-sn-glycero-3-phosphocholine","1-stearoyl-sn-glycero-3-phosphocholine","untf","DR_vs_HFD",0.552430036795581
"287","1-stearoyl-sn-glycero-3-phosphocholine","Choline metabolism in cancer","Plpp1",1,"nmSC","nmSC_Plpp1","Plpp1",1.49093621116083,0.00513898332057403,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFD1-stearoyl-sn-glycero-3-phosphocholine","1-stearoyl-sn-glycero-3-phosphocholine","scnf","DREX_vs_HFD",1.4222511736815
"288","1-stearoyl-sn-glycero-3-phosphocholine","Choline metabolism in cancer","Plpp1",1,"nmSC","nmSC_Plpp1","Plpp1",1.49093621116083,0.00513898332057403,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFD1-stearoyl-sn-glycero-3-phosphocholine","1-stearoyl-sn-glycero-3-phosphocholine","untf","DREX_vs_HFD",1.4222511736815
"289","1-stearoyl-sn-glycero-3-phosphocholine","Choline metabolism in cancer","Egf",1,"nmSC","nmSC_Egf","Egf",-2.26407145316488,0.00400572796997406,"nmSC","EX_vs_HFD","nmSC_EX_vs_HFD","EX_vs_HFD1-stearoyl-sn-glycero-3-phosphocholine","1-stearoyl-sn-glycero-3-phosphocholine","scnf","EX_vs_HFD",0.775623005135735
"290","1-stearoyl-sn-glycero-3-phosphocholine","Choline metabolism in cancer","Egf",1,"nmSC","nmSC_Egf","Egf",-2.26407145316488,0.00400572796997406,"nmSC","EX_vs_HFD","nmSC_EX_vs_HFD","EX_vs_HFD1-stearoyl-sn-glycero-3-phosphocholine","1-stearoyl-sn-glycero-3-phosphocholine","untf","EX_vs_HFD",0.775623005135735
"291","Pyruvic acid","Arginine and proline metabolism","Prodh",1,"nmSC","nmSC_Prodh","Prodh",-0.552434335767769,0.00885555370581085,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFDPyruvic acid","Pyruvic acid","scnf","DREX_vs_HFD",0.168530536376334
"292","Pyruvic acid","Arginine and proline metabolism","Prodh",1,"nmSC","nmSC_Prodh","Prodh",-0.552434335767769,0.00885555370581085,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFDPyruvic acid","Pyruvic acid","untf","DREX_vs_HFD",0.168530536376334
"293","Arginine","Arginine and proline metabolism","Prodh",1,"nmSC","nmSC_Prodh","Prodh",-0.552434335767769,0.00885555370581085,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFDArginine","Arginine","polarf","DREX_vs_HFD",-0.692364067774091
"294","Arginine","Amyotrophic lateral sclerosis","Map1lc3a",1,"nmSC","nmSC_Map1lc3a","Map1lc3a",-0.902988777032133,0.00991151051355479,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDArginine","Arginine","polarf","DR_vs_HFD",0.590721093878756
"295","Arginine","Amyotrophic lateral sclerosis","Map2k6",1,"nmSC","nmSC_Map2k6","Map2k6",-0.925384697719582,0.00293765227856797,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFDArginine","Arginine","polarf","DREX_vs_HFD",-0.692364067774091
"296","Arginine","Amyotrophic lateral sclerosis","Psmc4",1,"nmSC","nmSC_Psmc4","Psmc4",0.878123033171094,0.00971790775944957,"nmSC","EX_vs_HFD","nmSC_EX_vs_HFD","EX_vs_HFDArginine","Arginine","polarf","EX_vs_HFD",-1.55970730651967
"297","Arginine","Amyotrophic lateral sclerosis","Actr1b",1,"nmSC","nmSC_Actr1b","Actr1b",0.836451972739683,0.00710247844376796,"nmSC","HFD_vs_SD","nmSC_HFD_vs_SD","HFD_vs_SDArginine","Arginine","polarf","HFD_vs_SD",-0.135403777806461
"298","Arginine","Amyotrophic lateral sclerosis","Klc2",1,"nmSC","nmSC_Klc2","Klc2",1.25031398165093,0.00958036754604095,"nmSC","HFD_vs_SD","nmSC_HFD_vs_SD","HFD_vs_SDArginine","Arginine","polarf","HFD_vs_SD",-0.135403777806461
"299","Glutamic acid","Arginine and proline metabolism","Prodh",1,"nmSC","nmSC_Prodh","Prodh",-0.552434335767769,0.00885555370581085,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFDGlutamic acid","Glutamic acid","polarf","DREX_vs_HFD",-0.193075412036829
"300","Glutamic acid","FoxO signaling pathway","Cdkn1a",1,"nmSC","nmSC_Cdkn1a","Cdkn1a",1.41516618267619,0.00443105418128475,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDGlutamic acid","Glutamic acid","polarf","DR_vs_HFD",0.248402996570402
"301","Glutamic acid","FoxO signaling pathway","Sos1",1,"nmSC","nmSC_Sos1","Sos1",2.12599616448473,0.00598940131144245,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDGlutamic acid","Glutamic acid","polarf","DR_vs_HFD",0.248402996570402
"302","Glutamic acid","FoxO signaling pathway","Egf",1,"nmSC","nmSC_Egf","Egf",-2.26407145316488,0.00400572796997406,"nmSC","EX_vs_HFD","nmSC_EX_vs_HFD","EX_vs_HFDGlutamic acid","Glutamic acid","polarf","EX_vs_HFD",-0.554784951556542
"303","Glutamic acid","Phospholipase D signaling pathway","Sos1",1,"nmSC","nmSC_Sos1","Sos1",2.12599616448473,0.00598940131144245,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDGlutamic acid","Glutamic acid","polarf","DR_vs_HFD",0.248402996570402
"304","Glutamic acid","Phospholipase D signaling pathway","Plpp1",1,"nmSC","nmSC_Plpp1","Plpp1",1.49093621116083,0.00513898332057403,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFDGlutamic acid","Glutamic acid","polarf","DREX_vs_HFD",-0.193075412036829
"305","Glutamic acid","Phospholipase D signaling pathway","Egf",1,"nmSC","nmSC_Egf","Egf",-2.26407145316488,0.00400572796997406,"nmSC","EX_vs_HFD","nmSC_EX_vs_HFD","EX_vs_HFDGlutamic acid","Glutamic acid","polarf","EX_vs_HFD",-0.554784951556542
"306","Glutamic acid","Ferroptosis","Map1lc3a",1,"nmSC","nmSC_Map1lc3a","Map1lc3a",-0.902988777032133,0.00991151051355479,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDGlutamic acid","Glutamic acid","polarf","DR_vs_HFD",0.248402996570402
"307","Glutamic acid","Ferroptosis","Tfrc",1,"nmSC","nmSC_Tfrc","Tfrc",3.41678715712032,0.00433880573153019,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDGlutamic acid","Glutamic acid","polarf","DR_vs_HFD",0.248402996570402
"308","Glutamic acid","Amyotrophic lateral sclerosis","Map1lc3a",1,"nmSC","nmSC_Map1lc3a","Map1lc3a",-0.902988777032133,0.00991151051355479,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDGlutamic acid","Glutamic acid","polarf","DR_vs_HFD",0.248402996570402
"309","Glutamic acid","Amyotrophic lateral sclerosis","Map2k6",1,"nmSC","nmSC_Map2k6","Map2k6",-0.925384697719582,0.00293765227856797,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFDGlutamic acid","Glutamic acid","polarf","DREX_vs_HFD",-0.193075412036829
"310","Glutamic acid","Amyotrophic lateral sclerosis","Psmc4",1,"nmSC","nmSC_Psmc4","Psmc4",0.878123033171094,0.00971790775944957,"nmSC","EX_vs_HFD","nmSC_EX_vs_HFD","EX_vs_HFDGlutamic acid","Glutamic acid","polarf","EX_vs_HFD",-0.554784951556542
"311","Glutamic acid","Amyotrophic lateral sclerosis","Actr1b",1,"nmSC","nmSC_Actr1b","Actr1b",0.836451972739683,0.00710247844376796,"nmSC","HFD_vs_SD","nmSC_HFD_vs_SD","HFD_vs_SDGlutamic acid","Glutamic acid","polarf","HFD_vs_SD",-0.157714363697212
"312","Glutamic acid","Amyotrophic lateral sclerosis","Klc2",1,"nmSC","nmSC_Klc2","Klc2",1.25031398165093,0.00958036754604095,"nmSC","HFD_vs_SD","nmSC_HFD_vs_SD","HFD_vs_SDGlutamic acid","Glutamic acid","polarf","HFD_vs_SD",-0.157714363697212
"313","Proline","Arginine and proline metabolism","Prodh",1,"nmSC","nmSC_Prodh","Prodh",-0.552434335767769,0.00885555370581085,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFDProline","Proline","polarf","DREX_vs_HFD",0.0751065910834887
"314","Serine","Sphingolipid metabolism","Gla",1,"nmSC","nmSC_Gla","Gla",-3.26601948637417,0.00944763459307154,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDSerine","Serine","polarf","DR_vs_HFD",0.495089284714477
"315","Serine","Sphingolipid metabolism","Plpp1",1,"nmSC","nmSC_Plpp1","Plpp1",1.49093621116083,0.00513898332057403,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFDSerine","Serine","polarf","DREX_vs_HFD",-0.275213493325842
"316","Glutamine","Vitamin B6 metabolism","Aox1",1,"nmSC","nmSC_Aox1","Aox1",-1.22289280369083,0.00275806910862162,"nmSC","HFD_vs_SD","nmSC_HFD_vs_SD","HFD_vs_SDGlutamine","Glutamine","polarf","HFD_vs_SD",-0.42683117150297
"317","Malate","Renal cell carcinoma","Cdkn1a",1,"nmSC","nmSC_Cdkn1a","Cdkn1a",1.41516618267619,0.00443105418128475,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDMalate","Malate","polarf","DR_vs_HFD",0.194286483269135
"318","Malate","Renal cell carcinoma","Sos1",1,"nmSC","nmSC_Sos1","Sos1",2.12599616448473,0.00598940131144245,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDMalate","Malate","polarf","DR_vs_HFD",0.194286483269135
"319","Glucose","FoxO signaling pathway","Cdkn1a",1,"nmSC","nmSC_Cdkn1a","Cdkn1a",1.41516618267619,0.00443105418128475,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDGlucose","Glucose","polarf","DR_vs_HFD",0.113669798221031
"320","Glucose","FoxO signaling pathway","Sos1",1,"nmSC","nmSC_Sos1","Sos1",2.12599616448473,0.00598940131144245,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDGlucose","Glucose","polarf","DR_vs_HFD",0.113669798221031
"321","Glucose","FoxO signaling pathway","Egf",1,"nmSC","nmSC_Egf","Egf",-2.26407145316488,0.00400572796997406,"nmSC","EX_vs_HFD","nmSC_EX_vs_HFD","EX_vs_HFDGlucose","Glucose","polarf","EX_vs_HFD",0.326769038177203
"322","Creatine","Arginine and proline metabolism","Prodh",1,"nmSC","nmSC_Prodh","Prodh",-0.552434335767769,0.00885555370581085,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFDCreatine","Creatine","untf","DREX_vs_HFD",0.251685403058225
"323","O-phosphorylethanolamine","Sphingolipid metabolism","Gla",1,"nmSC","nmSC_Gla","Gla",-3.26601948637417,0.00944763459307154,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDO-phosphorylethanolamine","O-phosphorylethanolamine","untf","DR_vs_HFD",0.72495840076094
"324","O-phosphorylethanolamine","Sphingolipid metabolism","Plpp1",1,"nmSC","nmSC_Plpp1","Plpp1",1.49093621116083,0.00513898332057403,"nmSC","DREX_vs_HFD","nmSC_DREX_vs_HFD","DREX_vs_HFDO-phosphorylethanolamine","O-phosphorylethanolamine","untf","DREX_vs_HFD",0.399208821108338
"325","Glutathione (oxidized)","Ferroptosis","Map1lc3a",1,"nmSC","nmSC_Map1lc3a","Map1lc3a",-0.902988777032133,0.00991151051355479,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDGlutathione (oxidized)","Glutathione (oxidized)","untf","DR_vs_HFD",0.670577686674665
"326","Glutathione (oxidized)","Ferroptosis","Tfrc",1,"nmSC","nmSC_Tfrc","Tfrc",3.41678715712032,0.00433880573153019,"nmSC","DR_vs_HFD","nmSC_DR_vs_HFD","DR_vs_HFDGlutathione (oxidized)","Glutathione (oxidized)","untf","DR_vs_HFD",0.670577686674665
"327","4-pyridoxate","Vitamin B6 metabolism","Aox1",1,"nmSC","nmSC_Aox1","Aox1",-1.22289280369083,0.00275806910862162,"nmSC","HFD_vs_SD","nmSC_HFD_vs_SD","HFD_vs_SD4-pyridoxate","4-pyridoxate","untf","HFD_vs_SD",-0.47023874911245
"328","D-erythrose-4-phosphate","Vitamin B6 metabolism","Aox1",1,"nmSC","nmSC_Aox1","Aox1",-1.22289280369083,0.00275806910862162,"nmSC","HFD_vs_SD","nmSC_HFD_vs_SD","HFD_vs_SDD-erythrose-4-phosphate","D-erythrose-4-phosphate","untf","HFD_vs_SD",3.32762105146218
"329","Glutamic acid","Porphyrin metabolism","Hmbs",1,"ImmSC","ImmSC_Hmbs","Hmbs",1.74877684477824,0.00433620812947287,"ImmSC","DR_vs_HFD","ImmSC_DR_vs_HFD","DR_vs_HFDGlutamic acid","Glutamic acid","polarf","DR_vs_HFD",0.248402996570402
"330","Threonine","Porphyrin metabolism","Hmbs",1,"ImmSC","ImmSC_Hmbs","Hmbs",1.74877684477824,0.00433620812947287,"ImmSC","DR_vs_HFD","ImmSC_DR_vs_HFD","DR_vs_HFDThreonine","Threonine","polarf","DR_vs_HFD",0.532221038649183
